"Year","Month","DayofMonth","DayOfWeek","DepTime","CRSDepTime","ArrTime","CRSArrTime","UniqueCarrier","FlightNum","TailNum","ActualElapsedTime","CRSElapsedTime","AirTime","ArrDelay","DepDelay","Origin","Dest","Distance","TaxiIn","TaxiOut","Cancelled","CancellationCode","Diverted","CarrierDelay","WeatherDelay","NASDelay","SecurityDelay","LateAircraftDelay","YearFiveFold","YearTenFold"
1987,10,30,5,158,200,502,502,"UA",246,,124,122,,0,-2,"DEN","ORD",888,,,0,,0,,,,,,2,0
1987,10,2,5,704,705,734,743,"UA",247,,90,98,,-9,-1,"MCI","DEN",533,,,0,,0,,,,,,4,0
1987,10,24,6,704,705,733,743,"UA",247,,89,98,,-10,-1,"MCI","DEN",533,,,0,,0,,,,,,2,0
1987,10,23,5,1626,1628,1651,1654,"UA",248,,25,26,,-3,-2,"BHM","HSV",74,,,0,,0,,,,,,2,0
1987,10,24,6,1413,1415,1557,1558,"UA",248,,104,103,,-1,-2,"ORD","BHM",584,,,0,,0,,,,,,1,0
1987,10,1,4,1855,1856,2146,2153,"UA",250,,111,117,,-7,-1,"DEN","AUS",775,,,0,,0,,,,,,1,0
1987,10,23,5,704,705,740,747,"UA",251,,96,102,,-7,-1,"TUL","DEN",541,,,0,,0,,,,,,4,0
1987,10,30,5,1129,1132,1212,1215,"UA",253,,103,103,,-3,-3,"ATL","ORD",606,,,0,,0,,,,,,4,0
1987,10,21,3,1501,1500,1557,1603,"UA",254,,56,63,,-6,1,"DSM","ORD",299,,,0,,0,,,,,,0,0
1987,10,5,1,1642,1644,1929,1933,"UA",254,,107,109,,-4,-2,"ORD","CAE",666,,,0,,0,,,,,,3,0
1987,10,6,2,1645,1644,1922,1933,"UA",254,,97,109,,-11,1,"ORD","CAE",666,,,0,,0,,,,,,0,0
1987,10,9,5,1644,1644,1933,1933,"UA",254,,109,109,,0,0,"ORD","CAE",666,,,0,,0,,,,,,4,0
1987,10,26,1,1014,1015,1123,1115,"UA",255,,189,180,,8,-1,"ATL","DEN",1199,,,0,,0,,,,,,2,0
1987,10,1,4,1706,1656,2000,1934,"UA",256,,114,98,,26,10,"ORD","SYR",607,,,0,,0,,,,,,3,0
1987,10,31,6,747,750,852,902,"UA",257,,125,132,,-10,-3,"ORF","ORD",717,,,0,,0,,,,,,0,0
1987,10,31,6,1350,1300,1721,1620,"UA",260,,151,140,,61,50,"SFO","DEN",967,,,0,,0,,,,,,1,0
1987,10,26,1,1701,1657,1808,1759,"UA",265,,127,122,,9,4,"ALB","ORD",723,,,0,,0,,,,,,4,0
1987,10,14,3,657,658,948,939,"UA",266,,111,101,,9,-1,"ORD","BWI",622,,,0,,0,,,,,,4,0
1987,10,15,4,657,658,939,939,"UA",266,,102,101,,0,-1,"ORD","BWI",622,,,0,,0,,,,,,4,0
1987,10,30,5,1316,1317,1936,1915,"UA",268,,260,238,,21,-1,"BUR","ORD",1734,,,0,,0,,,,,,3,0
1987,10,3,6,1956,1955,2043,2049,"UA",268,,47,54,,-6,1,"ORD","IND",177,,,0,,0,,,,,,1,0
1987,10,26,1,1957,1955,2154,2149,"UA",268,,57,54,,5,2,"ORD","IND",177,,,0,,0,,,,,,0,0
1987,10,10,6,2155,2155,9,2351,"UA",269,,254,236,,18,0,"ORD","SAN",1723,,,0,,0,,,,,,2,0
1987,10,29,4,1356,1357,1539,1543,"UA",273,,43,46,,-4,-1,"ORD","GRR",137,,,0,,0,,,,,,3,0
1987,10,20,2,709,705,717,715,"UA",277,,68,70,,2,4,"CLE","ORD",316,,,0,,0,,,,,,2,0
1987,10,31,6,1201,1203,1343,1339,"UA",277,,162,156,,4,-2,"DEN","PDX",992,,,0,,0,,,,,,3,0
1987,10,9,5,1028,1000,1324,1303,"UA",278,,116,123,,21,28,"LAX","DEN",862,,,0,,0,,,,,,4,0
1987,10,20,2,1002,1000,1319,1303,"UA",278,,137,123,,16,2,"LAX","DEN",862,,,0,,0,,,,,,0,0
1987,10,2,5,1458,1500,1609,1617,"UA",279,,131,137,,-8,-2,"DEN","LAX",862,,,0,,0,,,,,,0,0
1987,10,21,3,1600,1600,1915,1922,"UA",280,,135,142,,-7,0,"SEA","DEN",1024,,,0,,0,,,,,,0,0
1987,10,31,6,944,930,1235,1237,"UA",282,,111,127,,-2,14,"ORD","BOS",867,,,0,,0,,,,,,4,0
1987,10,13,2,616,615,552,552,"UA",282,,36,37,,0,1,"TYS","BNA",152,,,0,,0,,,,,,2,0
1987,10,28,3,614,615,555,552,"UA",282,,41,37,,3,-1,"TYS","BNA",152,,,0,,0,,,,,,2,0
1987,10,12,1,1712,1700,1826,1812,"UA",283,,134,132,,14,12,"DEN","LAX",862,,,0,,0,,,,,,3,0
1987,10,20,2,1700,1700,1809,1812,"UA",283,,129,132,,-3,0,"DEN","LAX",862,,,0,,0,,,,,,0,0
1987,10,28,3,1059,900,1655,1458,"UA",284,,236,238,,117,119,"SFO","ORD",1846,,,0,,0,,,,,,4,0
1987,10,9,5,1837,1837,2056,2104,"UA",286,,79,87,,-8,0,"DEN","OMA",472,,,0,,0,,,,,,0,0
1987,10,26,1,1700,1700,2003,2009,"UA",290,,123,129,,-6,0,"LAX","DEN",862,,,0,,0,,,,,,2,0
1987,10,25,7,1403,1400,1520,1510,"UA",293,,137,130,,10,3,"DEN","LAX",862,,,0,,0,,,,,,0,0
1987,10,24,6,1851,1855,1929,1930,"UA",294,,38,35,,-1,-4,"BFL","LAX",109,,,0,,0,,,,,,4,0
1987,10,17,6,1822,1820,1842,1841,"UA",295,,20,21,,1,2,"OAK","SFO",11,,,0,,0,,,,,,4,0
1987,10,19,1,1816,1820,1839,1841,"UA",295,,23,21,,-2,-4,"OAK","SFO",11,,,0,,0,,,,,,1,0
1987,10,28,3,1536,1526,1749,1744,"UA",295,,253,258,,5,10,"ORD","OAK",1835,,,0,,0,,,,,,3,0
1987,10,1,4,1129,1130,1423,1406,"UA",296,,114,96,,17,-1,"LAS","DEN",629,,,0,,0,,,,,,2,0
1987,10,15,4,1129,1130,1408,1406,"UA",296,,99,96,,2,-1,"LAS","DEN",629,,,0,,0,,,,,,2,0
1987,10,10,6,1905,1900,2026,2030,"UA",297,,141,150,,-4,5,"ORD","DEN",888,,,0,,0,,,,,,4,0
1987,10,6,2,840,842,923,932,"UA",303,,103,110,,-9,-2,"DEN","TUS",639,,,0,,0,,,,,,0,0
1987,10,12,1,840,842,918,932,"UA",303,,98,110,,-14,-2,"DEN","TUS",639,,,0,,0,,,,,,1,0
1987,10,18,7,1117,1119,1420,1428,"UA",304,,123,129,,-8,-2,"ORD","JAX",865,,,0,,0,,,,,,3,0
1987,10,6,2,1713,1715,1819,1820,"UA",305,,126,125,,-1,-2,"DEN","RNO",804,,,0,,0,,,,,,1,0
1987,10,4,7,1847,1827,2114,2104,"UA",310,,87,97,,10,20,"DEN","DSM",589,,,0,,0,,,,,,3,0
1987,10,15,4,1025,1019,1242,1241,"UA",311,,137,142,,1,6,"ORD","DFW",802,,,0,,0,,,,,,0,0
1987,10,27,2,711,715,747,751,"UA",311,,36,36,,-4,-4,"SAV","CAE",125,,,0,,0,,,,,,4,0
1987,10,27,2,629,627,834,833,"UA",312,,65,66,,1,2,"ORD","CVG",264,,,0,,0,,,,,,3,0
1987,10,11,7,1048,1045,1602,1607,"UA",318,,194,202,,-5,3,"DEN","PHL",1557,,,0,,0,,,,,,1,0
1987,10,31,6,1512,1514,1656,1710,"UA",322,,44,56,,-14,-2,"ORD","MBS",222,,,0,,0,,,,,,0,0
1987,10,1,4,804,807,847,858,"UA",323,,103,111,,-11,-3,"ABE","ORD",654,,,0,,0,,,,,,3,0
1987,10,15,4,806,807,846,858,"UA",323,,100,111,,-12,-1,"ABE","ORD",654,,,0,,0,,,,,,0,0
1987,10,25,7,805,807,845,858,"UA",323,,100,111,,-13,-2,"ABE","ORD",654,,,0,,0,,,,,,0,0
1987,10,22,4,1801,1715,2104,2022,"UA",324,,123,127,,42,46,"ORD","PWM",900,,,0,,0,,,,,,3,0
1987,10,8,4,2050,2055,2125,2128,"UA",324,,35,33,,-3,-5,"PWM","BGR",109,,,0,,0,,,,,,0,0
1987,10,30,5,1915,1915,2057,2050,"UA",325,,162,155,,7,0,"BOS","ORD",867,,,0,,0,,,,,,3,0
1987,10,2,5,1500,1500,1606,1616,"UA",327,,126,136,,-10,0,"STL","DEN",770,,,0,,0,,,,,,4,0
1987,10,10,6,1458,1500,1608,1616,"UA",327,,130,136,,-8,-2,"STL","DEN",770,,,0,,0,,,,,,4,0
1987,10,18,7,1500,1500,1607,1616,"UA",327,,127,136,,-9,0,"STL","DEN",770,,,0,,0,,,,,,0,0
1987,10,13,2,1550,1407,1744,1621,"UA",329,,114,134,,83,103,"ORD","MSY",837,,,0,,0,,,,,,3,0
1987,10,15,4,1405,1407,1623,1621,"UA",329,,138,134,,2,-2,"ORD","MSY",837,,,0,,0,,,,,,3,0
1987,10,27,2,1133,1135,1430,1427,"UA",330,,117,112,,3,-2,"ORD","BTV",763,,,0,,0,,,,,,1,0
1987,10,19,1,1742,1742,1808,1744,"UA",333,,86,62,,24,0,"CVG","ORD",264,,,0,,0,,,,,,0,0
1987,10,31,6,1908,1910,2003,2010,"UA",336,,55,60,,-7,-2,"DFW","IAH",224,,,0,,0,,,,,,1,0
1987,10,7,3,944,945,1143,1134,"UA",337,,239,229,,9,-1,"DFW","SEA",1660,,,0,,0,,,,,,0,0
1987,10,25,7,943,945,1149,1134,"UA",337,,246,229,,15,-2,"DFW","SEA",1660,,,0,,0,,,,,,0,0
1987,10,16,5,2033,2035,2152,2151,"UA",339,,79,76,,1,-2,"DEN","BIL",455,,,0,,0,,,,,,4,0
1987,10,3,6,924,926,1217,1207,"UA",340,,113,101,,10,-2,"SFO","SLC",599,,,0,,0,,,,,,2,0
1987,10,11,7,924,926,1202,1207,"UA",340,,98,101,,-5,-2,"SFO","SLC",599,,,0,,0,,,,,,0,0
1987,10,13,2,944,910,1106,1052,"UA",343,,202,222,,14,34,"IAD","DEN",1452,,,0,,0,,,,,,1,0
1987,10,9,5,1507,1508,2006,2016,"UA",344,,179,188,,-10,-1,"DEN","IAD",1452,,,0,,0,,,,,,0,0
1987,10,22,4,1506,1508,2005,2016,"UA",344,,179,188,,-11,-2,"DEN","IAD",1452,,,0,,0,,,,,,3,0
1987,10,30,5,1509,1508,2019,2016,"UA",344,,190,188,,3,1,"DEN","IAD",1452,,,0,,0,,,,,,0,0
1987,10,21,3,1058,1100,1400,1404,"UA",344,,122,124,,-4,-2,"SAN","DEN",853,,,0,,0,,,,,,3,0
1987,10,22,4,1059,1100,1403,1404,"UA",344,,124,124,,-1,-1,"SAN","DEN",853,,,0,,0,,,,,,2,0
1987,10,4,7,1714,1714,1842,1845,"UA",345,,148,151,,-3,0,"DEN","PDX",992,,,0,,0,,,,,,3,0
1987,10,14,3,1713,1714,1845,1845,"UA",345,,152,151,,0,-1,"DEN","PDX",992,,,0,,0,,,,,,3,0
1987,10,16,5,1717,1714,1846,1845,"UA",345,,149,151,,1,3,"DEN","PDX",992,,,0,,0,,,,,,0,0
1987,10,25,7,1414,1415,1542,1545,"UA",345,,208,210,,-3,-1,"IAD","DEN",1452,,,0,,0,,,,,,1,0
1987,10,10,6,1829,1800,2003,1934,"UA",347,,214,214,,29,29,"IAD","DEN",1452,,,0,,0,,,,,,4,0
1987,10,26,1,929,930,1039,1041,"UA",349,,130,131,,-2,-1,"EWR","ORD",719,,,0,,0,,,,,,1,0
1987,10,14,3,1244,1200,1425,1329,"UA",351,,161,149,,56,44,"DEN","SFO",967,,,0,,0,,,,,,1,0
1987,10,22,4,1538,1530,2112,2110,"UA",354,,214,220,,2,8,"DEN","BOS",1754,,,0,,0,,,,,,3,0
1987,10,26,1,1720,1715,1930,1934,"UA",355,,250,259,,-4,5,"BOS","DEN",1754,,,0,,0,,,,,,1,0
1987,10,24,6,1853,1851,2119,2105,"UA",357,,266,254,,14,2,"ORD","SBA",1803,,,0,,0,,,,,,4,0
1987,10,1,4,1734,1735,1900,1801,"UA",357,,146,86,,59,-1,"PIT","ORD",412,,,0,,0,,,,,,0,0
1987,10,18,7,1731,1735,1755,1801,"UA",357,,84,86,,-6,-4,"PIT","ORD",412,,,0,,0,,,,,,0,0
1987,10,5,1,817,815,918,925,"UA",358,,61,70,,-7,2,"ABQ","DEN",349,,,0,,0,,,,,,2,0
1987,10,26,1,1306,1313,1402,1414,"UA",358,,56,61,,-12,-7,"ICT","LIT",354,,,0,,0,,,,,,0,0
1987,10,4,7,2114,2059,2233,2224,"UA",361,,139,145,,9,15,"BOS","ORD",867,,,0,,0,,,,,,0,0
1987,10,17,6,2253,2255,423,425,"UA",362,,210,210,,-2,-2,"SAN","ORD",1723,,,0,,0,,,,,,0,0
1987,10,31,6,2301,2300,442,439,"UA",362,,221,219,,3,1,"SAN","ORD",1723,,,0,,0,,,,,,2,0
1987,10,13,2,1149,1150,1148,1147,"UA",363,,59,57,,1,-1,"DAY","ORD",240,,,0,,0,,,,,,0,0
1987,10,3,6,1157,1200,1747,1754,"UA",364,,230,234,,-7,-3,"LAX","ORD",1745,,,0,,0,,,,,,1,0
1987,10,14,3,1159,1200,1734,1754,"UA",364,,215,234,,-20,-1,"LAX","ORD",1745,,,0,,0,,,,,,1,0
1987,10,14,3,1456,1430,1543,1524,"UA",365,,47,54,,19,26,"CPR","DEN",230,,,0,,0,,,,,,3,0
1987,10,25,7,1428,1430,1516,1524,"UA",365,,48,54,,-8,-2,"CPR","DEN",230,,,0,,0,,,,,,1,0
1987,10,15,4,1245,1246,1409,1405,"UA",369,,84,79,,4,-1,"ORD","OMA",416,,,0,,0,,,,,,1,0
1987,10,11,7,1745,1745,1931,1913,"UA",370,,106,88,,18,0,"OMA","ORD",416,,,0,,0,,,,,,3,0
1987,10,22,4,1429,1430,1425,1431,"UA",371,,56,61,,-6,-1,"DAY","ORD",240,,,0,,0,,,,,,3,0
1987,10,5,1,1620,1514,1801,1700,"UA",371,,101,106,,61,66,"ORD","ICT",588,,,0,,0,,,,,,2,0
1987,10,19,1,2302,2300,436,440,"UA",372,,214,220,,-4,2,"ONT","ORD",1700,,,0,,0,,,,,,3,0
1987,10,28,3,2256,2300,449,440,"UA",372,,233,220,,9,-4,"ONT","ORD",1700,,,0,,0,,,,,,4,0
1987,10,26,1,718,720,813,824,"UA",373,,115,124,,-11,-2,"BTV","ORD",763,,,0,,0,,,,,,4,0
1987,10,29,4,719,720,814,824,"UA",373,,115,124,,-10,-1,"BTV","ORD",763,,,0,,0,,,,,,2,0
1987,10,25,7,1203,1200,1249,1250,"UA",375,,46,50,,-1,3,"TUL","LIT",230,,,0,,0,,,,,,4,0
1987,10,25,7,2035,2030,2351,2327,"UA",378,,136,117,,24,5,"ORD","EWR",719,,,0,,0,,,,,,1,0
1987,10,11,7,1314,1317,1852,1906,"UA",378,,218,229,,-14,-3,"SAN","ORD",1723,,,0,,0,,,,,,1,0
1987,10,19,1,1715,1714,1739,1715,"UA",379,,84,61,,24,1,"DAY","ORD",240,,,0,,0,,,,,,3,0
1987,10,15,4,1016,1015,1552,1553,"UA",380,,216,218,,-1,1,"SAN","ORD",1723,,,0,,0,,,,,,2,0
1987,10,25,7,2057,2054,2110,2102,"UA",381,,73,68,,8,3,"CMH","ORD",296,,,0,,0,,,,,,3,0
1987,10,7,3,2142,2143,2324,2302,"UA",381,,102,79,,22,-1,"ORD","OMA",416,,,0,,0,,,,,,1,0
1987,10,19,1,1819,1820,2046,2057,"UA",382,,87,97,,-11,-1,"DEN","MCI",533,,,0,,0,,,,,,3,0
1987,10,10,6,904,905,942,942,"UA",383,,38,37,,0,-1,"CLE","DTW",95,,,0,,0,,,,,,4,0
1987,10,28,3,904,905,944,942,"UA",383,,40,37,,2,-1,"CLE","DTW",95,,,0,,0,,,,,,3,0
1987,10,18,7,1212,1214,1346,1339,"UA",383,,154,145,,7,-2,"DEN","OAK",957,,,0,,0,,,,,,3,0
1987,10,16,5,1021,1020,1104,1109,"UA",383,,163,169,,-5,1,"DTW","DEN",1123,,,0,,0,,,,,,1,0
1987,10,30,5,1019,1020,1054,1109,"UA",383,,155,169,,-15,-1,"DTW","DEN",1123,,,0,,0,,,,,,3,0
1987,10,31,6,320,322,544,557,"UA",384,,84,95,,-13,-2,"LAS","DEN",629,,,0,,0,,,,,,1,0
1987,10,1,4,1951,1843,2209,2055,"UA",385,,198,192,,74,68,"ORD","SLC",1249,,,0,,0,,,,,,4,0
1987,10,4,7,1654,1655,1854,1901,"UA",386,,60,66,,-7,-1,"ORD","CMH",296,,,0,,0,,,,,,1,0
1987,10,11,7,1700,1655,1902,1901,"UA",386,,62,66,,1,5,"ORD","CMH",296,,,0,,0,,,,,,0,0
1987,10,26,1,658,700,810,803,"UA",389,,132,123,,7,-2,"AUS","DEN",775,,,0,,0,,,,,,4,0
1987,10,6,2,542,545,619,624,"UA",389,,37,39,,-5,-3,"IAH","AUS",140,,,0,,0,,,,,,0,0
1987,10,21,3,1848,1850,2150,2157,"UA",390,,122,127,,-7,-2,"ONT","DEN",819,,,0,,0,,,,,,2,0
1987,10,31,6,1845,1850,2143,2200,"UA",390,,118,130,,-17,-5,"ONT","DEN",819,,,0,,0,,,,,,4,0
1987,10,27,2,1857,1851,2041,2041,"UA",391,,164,170,,0,6,"ORD","ABQ",1118,,,0,,0,,,,,,4,0
1987,10,6,2,627,630,729,734,"UA",394,,62,64,,-5,-3,"MSP","ORD",334,,,0,,0,,,,,,4,0
1987,10,12,1,1832,1835,1953,1952,"UA",395,,81,77,,1,-3,"PHX","LAX",370,,,0,,0,,,,,,3,0
1987,10,14,3,1127,1107,1359,1329,"UA",396,,92,82,,30,20,"DEN","LNK",423,,,0,,0,,,,,,0,0
1987,10,4,7,2141,2124,2218,2202,"UA",400,,37,38,,16,17,"BTV","MHT",136,,,0,,0,,,,,,4,0
1987,10,10,6,725,727,905,914,"UA",401,,100,107,,-9,-2,"BHM","ORD",584,,,0,,0,,,,,,1,0
1987,10,13,2,1350,1350,1653,1700,"UA",404,,123,130,,-7,0,"ORD","JFK",740,,,0,,0,,,,,,1,0
1987,10,29,4,1214,1216,1327,1323,"UA",405,,133,127,,4,-2,"DEN","RNO",804,,,0,,0,,,,,,4,0
1987,10,14,3,1227,1152,1549,1511,"UA",406,,142,139,,38,35,"DEN","MEM",872,,,0,,0,,,,,,3,0
1987,10,7,3,1429,1430,1553,1556,"UA",407,,144,146,,-3,-1,"IND","DEN",977,,,0,,0,,,,,,1,0
1987,10,19,1,1433,1430,1612,1556,"UA",407,,159,146,,16,3,"IND","DEN",977,,,0,,0,,,,,,0,0
1987,10,6,2,1955,1956,2211,2215,"UA",410,,76,79,,-4,-1,"ORD","PIT",412,,,0,,0,,,,,,3,0
1987,10,7,3,634,630,758,756,"UA",411,,144,146,,2,4,"ORD","DEN",888,,,0,,0,,,,,,4,0
1987,10,30,5,651,630,823,756,"UA",411,,152,146,,27,21,"ORD","DEN",888,,,0,,0,,,,,,4,0
1987,10,16,5,1826,1828,2123,2128,"UA",414,,117,120,,-5,-2,"DEN","STL",770,,,0,,0,,,,,,3,0
1987,10,25,7,1829,1828,2121,2128,"UA",414,,112,120,,-7,1,"DEN","STL",770,,,0,,0,,,,,,2,0
1987,10,29,4,1825,1828,2116,2128,"UA",414,,111,120,,-12,-3,"DEN","STL",770,,,0,,0,,,,,,0,0
1987,10,18,7,1451,1450,1606,1608,"UA",416,,75,78,,-2,1,"OMA","ORD",416,,,0,,0,,,,,,0,0
1987,10,17,6,1652,1655,1742,1749,"UA",416,,50,54,,-7,-3,"ORD","IND",177,,,0,,0,,,,,,1,0
1987,10,15,4,1342,1344,1430,1435,"UA",417,,108,111,,-5,-2,"BWI","ORD",622,,,0,,0,,,,,,1,0
1987,10,20,2,1302,1305,1407,1424,"UA",418,,65,79,,-17,-3,"BIL","DEN",455,,,0,,0,,,,,,3,0
1987,10,1,4,1149,1145,1255,1258,"UA",419,,66,73,,-3,4,"DEN","ABQ",349,,,0,,0,,,,,,1,0
1987,10,5,1,1145,1145,1255,1258,"UA",419,,70,73,,-3,0,"DEN","ABQ",349,,,0,,0,,,,,,2,0
1987,10,4,7,2234,2210,2304,2235,"UA",420,,30,25,,29,24,"FLL","MIA",21,,,0,,0,,,,,,3,0
1987,10,7,3,837,840,1046,1050,"UA",424,,69,70,,-4,-3,"ORD","CLE",316,,,0,,0,,,,,,2,0
1987,10,10,6,853,840,1045,1050,"UA",424,,52,70,,-5,13,"ORD","CLE",316,,,0,,0,,,,,,3,0
1987,10,19,1,842,840,1049,1050,"UA",424,,67,70,,-1,2,"ORD","CLE",316,,,0,,0,,,,,,1,0
1987,10,12,1,1329,1310,1445,1440,"UA",429,,136,150,,5,19,"TPA","ORD",1012,,,0,,0,,,,,,3,0
1987,10,8,4,1444,1436,1621,1614,"UA",430,,97,98,,7,8,"TUL","ORD",585,,,0,,0,,,,,,3,0
1987,10,28,3,1436,1436,1624,1614,"UA",430,,108,98,,10,0,"TUL","ORD",585,,,0,,0,,,,,,1,0
1987,10,1,4,1131,1126,1454,1435,"UA",432,,143,129,,19,5,"ORD","BOS",867,,,0,,0,,,,,,1,0
1987,10,28,3,1533,1524,1731,1714,"UA",433,,178,170,,17,9,"PBI","ORD",1144,,,0,,0,,,,,,2,0
1987,10,23,5,1836,1838,2207,2221,"UA",434,,151,163,,-14,-2,"DEN","MSY",1062,,,0,,0,,,,,,3,0
1987,10,24,6,1837,1838,2157,2221,"UA",434,,140,163,,-24,-1,"DEN","MSY",1062,,,0,,0,,,,,,1,0
1987,10,13,2,904,900,1051,1031,"UA",437,,167,151,,20,4,"DEN","SFO",967,,,0,,0,,,,,,2,0
1987,10,5,1,650,650,1013,956,"UA",440,,143,126,,17,0,"SBA","DEN",916,,,0,,0,,,,,,2,0
1987,10,19,1,648,650,1010,956,"UA",440,,142,126,,14,-2,"SBA","DEN",916,,,0,,0,,,,,,3,0
1987,10,21,3,650,650,1003,956,"UA",440,,133,126,,7,0,"SBA","DEN",916,,,0,,0,,,,,,4,0
1987,10,31,6,2037,2048,2123,2136,"UA",441,,46,48,,-13,-11,"FSD","FAR",230,,,0,,0,,,,,,2,0
1987,10,27,2,2015,2015,2157,2202,"UA",444,,42,47,,-5,0,"ORD","GRR",137,,,0,,0,,,,,,1,0
1987,10,25,7,1322,1310,1909,1912,"UA",444,,227,242,,-3,12,"SNA","ORD",1726,,,0,,0,,,,,,4,0
1987,10,3,6,859,856,1031,1029,"UA",446,,92,93,,2,3,"ICT","ORD",588,,,0,,0,,,,,,4,0
1987,10,28,3,855,856,1023,1029,"UA",446,,88,93,,-6,-1,"ICT","ORD",588,,,0,,0,,,,,,1,0
1987,10,30,5,853,856,1024,1029,"UA",446,,91,93,,-5,-3,"ICT","ORD",588,,,0,,0,,,,,,2,0
1987,10,29,4,1028,1030,1106,1112,"UA",447,,38,42,,-6,-2,"BIL","GTF",177,,,0,,0,,,,,,0,0
1987,10,22,4,632,635,857,913,"UA",448,,85,98,,-16,-3,"DEN","TUL",541,,,0,,0,,,,,,2,0
1987,10,1,4,1108,1110,1419,1413,"UA",450,,131,123,,6,-2,"RNO","DEN",804,,,0,,0,,,,,,2,0
1987,10,10,6,1107,1110,1402,1413,"UA",450,,115,123,,-11,-3,"RNO","DEN",804,,,0,,0,,,,,,4,0
1987,10,13,2,1106,1110,1405,1413,"UA",450,,119,123,,-8,-4,"RNO","DEN",804,,,0,,0,,,,,,3,0
1987,10,24,6,1110,1110,1408,1413,"UA",450,,118,123,,-5,0,"RNO","DEN",804,,,0,,0,,,,,,0,0
1987,10,24,6,1831,1740,1940,1853,"UA",451,,69,73,,47,51,"BDL","IAD",326,,,0,,0,,,,,,2,0
1987,10,8,4,1139,1134,1356,1340,"UA",452,,77,66,,16,5,"ORD","CMH",296,,,0,,0,,,,,,0,0
1987,10,7,3,937,938,1056,1045,"UA",452,,79,67,,11,-1,"STL","ORD",258,,,0,,0,,,,,,2,0
1987,10,18,7,1004,955,1242,1219,"UA",453,,278,264,,23,9,"ORD","SNA",1726,,,0,,0,,,,,,4,0
1987,10,24,6,657,659,936,935,"UA",454,,99,96,,1,-2,"ORD","GSO",590,,,0,,0,,,,,,2,0
1987,10,20,2,845,838,958,959,"UA",455,,133,141,,-1,7,"DEN","SMF",910,,,0,,0,,,,,,0,0
1987,10,28,3,718,720,753,800,"UA",455,,95,100,,-7,-2,"DSM","DEN",589,,,0,,0,,,,,,4,0
1987,10,28,3,612,611,651,650,"UA",455,,39,39,,1,1,"MLI","DSM",164,,,0,,0,,,,,,1,0
1987,10,8,4,1057,1100,1552,1604,"UA",456,,175,184,,-12,-3,"TUS","ORD",1437,,,0,,0,,,,,,2,0
1987,10,9,5,1059,1100,1556,1604,"UA",456,,177,184,,-8,-1,"TUS","ORD",1437,,,0,,0,,,,,,3,0
1987,10,9,5,1234,1235,1413,1413,"UA",457,,99,98,,0,-1,"ORD","ICT",588,,,0,,0,,,,,,4,0
1987,10,26,1,555,555,813,810,"UA",458,,78,75,,3,0,"ORD","PIT",412,,,0,,0,,,,,,3,0
1987,10,28,3,2354,2340,531,514,"UA",458,,217,214,,17,14,"SMF","ORD",1781,,,0,,0,,,,,,4,0
1987,10,15,4,2135,2130,2231,2220,"UA",462,,56,50,,11,5,"ANC","FAI",261,,,0,,0,,,,,,0,0
1987,10,10,6,1839,1840,2048,2052,"UA",462,,189,192,,-4,-1,"SEA","ANC",1449,,,0,,0,,,,,,2,0
1987,10,10,6,813,814,1028,1030,"UA",463,,135,136,,-2,-1,"ORD","MSY",837,,,0,,0,,,,,,4,0
1987,10,1,4,1649,1647,1925,1924,"UA",464,,96,97,,1,2,"ORD","CLT",599,,,0,,0,,,,,,0,0
1987,10,14,3,722,719,1320,1304,"UA",466,,238,225,,16,3,"OAK","ORD",1835,,,0,,0,,,,,,0,0
1987,10,6,2,1428,1411,1624,1619,"UA",466,,56,68,,5,17,"ORD","CMH",296,,,0,,0,,,,,,4,0
1987,10,1,4,1358,1359,1437,1441,"UA",467,,39,42,,-4,-1,"BIL","GTF",177,,,0,,0,,,,,,1,0
1987,10,21,3,1408,1359,1450,1441,"UA",467,,42,42,,9,9,"BIL","GTF",177,,,0,,0,,,,,,0,0
1987,10,2,5,1758,1756,2122,2131,"UA",468,,144,155,,-9,2,"ORD","RSW",1120,,,0,,0,,,,,,4,0
1987,10,21,3,1611,1558,1643,1628,"UA",469,,32,30,,15,13,"SAV","CHS",86,,,0,,0,,,,,,3,0
1987,10,25,7,757,754,1025,1019,"UA",473,,208,205,,6,3,"ORD","PHX",1440,,,0,,0,,,,,,2,0
1987,10,26,1,2013,1944,2318,2233,"UA",474,,125,109,,45,29,"ORD","ALB",723,,,0,,0,,,,,,1,0
1987,10,14,3,1840,1842,1921,1925,"UA",475,,101,103,,-4,-2,"DSM","DEN",589,,,0,,0,,,,,,4,0
1987,10,11,7,1838,1839,2048,2102,"UA",476,,70,83,,-14,-1,"DEN","LNK",423,,,0,,0,,,,,,4,0
1987,10,2,5,1428,1430,1724,1727,"UA",476,,116,117,,-3,-2,"PSP","DEN",776,,,0,,0,,,,,,3,0
1987,10,12,1,1307,1225,1827,1753,"UA",478,,200,208,,34,42,"SFO","DFW",1464,,,0,,0,,,,,,0,0
1987,10,11,7,1246,1245,1419,1417,"UA",479,,213,212,,2,1,"ORD","LAS",1515,,,0,,0,,,,,,4,0
1987,10,3,6,833,835,1023,1031,"UA",480,,110,116,,-8,-2,"OKC","ORD",693,,,0,,0,,,,,,3,0
1987,10,24,6,1136,1136,1420,1419,"UA",480,,104,103,,1,0,"ORD","CLT",599,,,0,,0,,,,,,2,0
